seq_id,label,label_name,group,steps,severity,cluster_id,source,m6b_step,generated,seed_idx,fail_type,fail_channel,fault_name,primary_label,secondary_label,primary_onset_step,secondary_onset_step,lag_steps,cluster_name,arch_version,base_label,base_fault,masked_channel,mask_type,mask_onset_step,variant,fault_channels,fault_ch_names,subtype,onset_step,multi_sensor_anomaly_count
9234,3,cavitation,A,150,0.4002216160297394,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9235,3,cavitation,A,150,0.8724824786186218,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9236,3,cavitation,A,150,0.972842276096344,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9237,3,cavitation,A,150,0.4194774031639099,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9238,3,cavitation,A,150,0.4800882041454315,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9239,3,cavitation,A,150,0.24024713039398193,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9240,3,cavitation,A,150,0.8547990322113037,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9241,3,cavitation,A,150,0.3612973093986511,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9242,3,cavitation,A,150,0.3185507357120514,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9243,3,cavitation,A,150,0.853180468082428,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9244,3,cavitation,A,150,0.20804603397846222,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9245,3,cavitation,A,150,0.9860031604766846,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9246,3,cavitation,A,150,0.5606922507286072,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9247,3,cavitation,A,150,0.24329674243927002,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9248,3,cavitation,A,150,0.20805948972702026,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9249,3,cavitation,A,150,0.6063565015792847,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9250,3,cavitation,A,150,0.7442159056663513,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9251,3,cavitation,A,150,0.9882456660270691,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9252,3,cavitation,A,150,0.2322356402873993,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9253,3,cavitation,A,150,0.5096169114112854,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9254,3,cavitation,A,150,0.9352210164070129,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9255,3,cavitation,A,150,0.7535344362258911,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9256,3,cavitation,A,150,0.20373140275478363,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9257,3,cavitation,A,150,0.7558110952377319,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9258,3,cavitation,A,150,0.5893295407295227,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9259,3,cavitation,A,150,0.867920458316803,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9260,3,cavitation,A,150,0.5648818016052246,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9261,3,cavitation,A,150,0.243367001414299,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9262,3,cavitation,A,150,0.4204299747943878,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9263,3,cavitation,A,150,0.6409298777580261,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9264,3,cavitation,A,150,0.4726840555667877,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9265,3,cavitation,A,150,0.3896028697490692,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9266,3,cavitation,A,150,0.32703515887260437,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9267,3,cavitation,A,150,0.49159836769104004,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9268,3,cavitation,A,150,0.5234355330467224,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9269,3,cavitation,A,150,0.49624958634376526,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9270,3,cavitation,A,150,0.3006913363933563,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9271,3,cavitation,A,150,0.8600101470947266,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9272,3,cavitation,A,150,0.9642580151557922,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9273,3,cavitation,A,150,0.4639970362186432,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9274,3,cavitation,A,150,0.5183776021003723,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9275,3,cavitation,A,150,0.4830438792705536,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9276,3,cavitation,A,150,0.8243317008018494,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9277,3,cavitation,A,150,0.94693922996521,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9278,3,cavitation,A,150,0.44425544142723083,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9279,3,cavitation,A,150,0.8641416430473328,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9280,3,cavitation,A,150,0.3864467442035675,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9281,3,cavitation,A,150,0.4796657860279083,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9282,3,cavitation,A,150,0.4259704351425171,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9283,3,cavitation,A,150,0.26293712854385376,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9284,3,cavitation,A,150,0.4487198293209076,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9285,3,cavitation,A,150,0.6532131433486938,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9286,3,cavitation,A,150,0.20710915327072144,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9287,3,cavitation,A,150,0.4015957713127136,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9288,3,cavitation,A,150,0.27901050448417664,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9289,3,cavitation,A,150,0.4193464517593384,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9290,3,cavitation,A,150,0.24064359068870544,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9291,3,cavitation,A,150,0.48980093002319336,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9292,3,cavitation,A,150,0.2391463965177536,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9293,3,cavitation,A,150,0.34631913900375366,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9294,3,cavitation,A,150,0.6469784379005432,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9295,3,cavitation,A,150,0.4448901116847992,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9296,3,cavitation,A,150,0.7418725490570068,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9297,3,cavitation,A,150,0.7943098545074463,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9298,3,cavitation,A,150,0.6007078886032104,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9299,3,cavitation,A,150,0.21595963835716248,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9300,3,cavitation,A,150,0.3991124927997589,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9301,3,cavitation,A,150,0.6877502799034119,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9302,3,cavitation,A,150,0.8592064380645752,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9303,3,cavitation,A,150,0.8138180375099182,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9304,3,cavitation,A,150,0.2204199731349945,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9305,3,cavitation,A,150,0.8831242918968201,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9306,3,cavitation,A,150,0.7179700136184692,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9307,3,cavitation,A,150,0.9672878384590149,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9308,3,cavitation,A,150,0.7954882979393005,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9309,3,cavitation,A,150,0.39659422636032104,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9310,3,cavitation,A,150,0.46276572346687317,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9311,3,cavitation,A,150,0.8666509985923767,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9312,3,cavitation,A,150,0.9959356784820557,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9313,3,cavitation,A,150,0.8377964496612549,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9314,3,cavitation,A,150,0.9175683259963989,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9315,3,cavitation,A,150,0.5186982750892639,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9316,3,cavitation,A,150,0.4152017831802368,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9317,3,cavitation,A,150,0.8322587013244629,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9318,3,cavitation,A,150,0.20850206911563873,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9319,3,cavitation,A,150,0.47579580545425415,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9320,3,cavitation,A,150,0.8637547492980957,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9321,3,cavitation,A,150,0.6738466620445251,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9322,3,cavitation,A,150,0.9211227297782898,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9323,3,cavitation,A,150,0.2879350781440735,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9324,3,cavitation,A,150,0.9460733532905579,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9325,3,cavitation,A,150,0.635178804397583,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9326,3,cavitation,A,150,0.9291459321975708,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9327,3,cavitation,A,150,0.3169266879558563,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9328,3,cavitation,A,150,0.4130619466304779,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9329,3,cavitation,A,150,0.8687164187431335,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9330,3,cavitation,A,150,0.43122991919517517,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9331,3,cavitation,A,150,0.20579883456230164,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9332,3,cavitation,A,150,0.6898152232170105,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9333,3,cavitation,A,150,0.8858745098114014,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9334,3,cavitation,A,150,0.2138928323984146,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9335,3,cavitation,A,150,0.4290001690387726,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9336,3,cavitation,A,150,0.43609803915023804,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9337,3,cavitation,A,150,0.6696916818618774,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9338,3,cavitation,A,150,0.612289547920227,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9339,3,cavitation,A,150,0.42400550842285156,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9340,3,cavitation,A,150,0.6218361854553223,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9341,3,cavitation,A,150,0.5159045457839966,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9342,3,cavitation,A,150,0.7581055760383606,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9343,3,cavitation,A,150,0.26452183723449707,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9344,3,cavitation,A,150,0.9946537017822266,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9345,3,cavitation,A,150,0.35919123888015747,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9346,3,cavitation,A,150,0.8251774907112122,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9347,3,cavitation,A,150,0.6542905569076538,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9348,3,cavitation,A,150,0.9107879400253296,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9349,3,cavitation,A,150,0.6761155128479004,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9350,3,cavitation,A,150,0.21141409873962402,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9351,3,cavitation,A,150,0.8716189861297607,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9352,3,cavitation,A,150,0.3942648470401764,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9353,3,cavitation,A,150,0.29402032494544983,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9354,3,cavitation,A,150,0.9677024483680725,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9355,3,cavitation,A,150,0.2616293132305145,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9356,3,cavitation,A,150,0.4824804961681366,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9357,3,cavitation,A,150,0.4694279730319977,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9358,3,cavitation,A,150,0.4208585321903229,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9359,3,cavitation,A,150,0.31323230266571045,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9360,3,cavitation,A,150,0.6264413595199585,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9361,3,cavitation,A,150,0.7106823325157166,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9362,3,cavitation,A,150,0.9325842261314392,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9363,3,cavitation,A,150,0.9920879006385803,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9364,3,cavitation,A,150,0.290094792842865,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9365,3,cavitation,A,150,0.4465339481830597,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9366,3,cavitation,A,150,0.4146849811077118,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9367,3,cavitation,A,150,0.6584540009498596,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9368,3,cavitation,A,150,0.6594058275222778,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9369,3,cavitation,A,150,0.572294294834137,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9370,3,cavitation,A,150,0.8340321779251099,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9371,3,cavitation,A,150,0.4804852604866028,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9372,3,cavitation,A,150,0.3161257803440094,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9373,3,cavitation,A,150,0.8127462267875671,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9374,3,cavitation,A,150,0.6292832493782043,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9375,3,cavitation,A,150,0.6111412048339844,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9376,3,cavitation,A,150,0.4396606385707855,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9377,3,cavitation,A,150,0.7890682816505432,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9378,3,cavitation,A,150,0.8466376662254333,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9379,3,cavitation,A,150,0.32595399022102356,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9380,3,cavitation,A,150,0.20745442807674408,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9381,3,cavitation,A,150,0.39008811116218567,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9382,3,cavitation,A,150,0.9362491965293884,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9383,3,cavitation,A,150,0.2540924847126007,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9384,3,cavitation,A,150,0.5416060090065002,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9385,3,cavitation,A,150,0.9068787097930908,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9386,3,cavitation,A,150,0.2407076358795166,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9387,3,cavitation,A,150,0.8705489635467529,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9388,3,cavitation,A,150,0.7793759703636169,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9389,3,cavitation,A,150,0.6431259512901306,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9390,3,cavitation,A,150,0.41205093264579773,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9391,3,cavitation,A,150,0.7990483045578003,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9392,3,cavitation,A,150,0.8201099634170532,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9393,3,cavitation,A,150,0.7725826501846313,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9394,3,cavitation,A,150,0.6277951002120972,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9395,3,cavitation,A,150,0.43320348858833313,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9396,3,cavitation,A,150,0.3131020665168762,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9397,3,cavitation,A,150,0.3298829197883606,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9398,3,cavitation,A,150,0.9331839084625244,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9399,3,cavitation,A,150,0.30069687962532043,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9400,3,cavitation,A,150,0.4654918313026428,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9401,3,cavitation,A,150,0.5271729826927185,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9402,3,cavitation,A,150,0.30008456110954285,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9403,3,cavitation,A,150,0.3063826858997345,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9404,3,cavitation,A,150,0.8846525549888611,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9405,3,cavitation,A,150,0.898707926273346,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9406,3,cavitation,A,150,0.8687400817871094,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9407,3,cavitation,A,150,0.6830982565879822,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9408,3,cavitation,A,150,0.4526524841785431,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9409,3,cavitation,A,150,0.7163227796554565,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9410,3,cavitation,A,150,0.9310986399650574,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9411,3,cavitation,A,150,0.8514308333396912,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
9412,3,cavitation,A,150,0.3616718053817749,2,m6b_physics_lib_v2,0b_v2,2026-04-26,-1.0,,,,,,,,,,,,,,,,,,,,,
